start_time,end_time,duration_sec,src_ip,dst_ip,protocol,src_port,dst_port,bytes,packets
2025-09-09 03:29:24.532032,2025-09-09 03:31:17.532032,113,10.0.6.89,172.16.8.89,ICMP,53,80,735920,623
2025-09-08 14:51:34.532032,2025-09-08 14:55:01.532032,207,10.0.8.103,172.16.5.176,TCP,110,53,174053,124
2025-09-08 23:05:33.532032,2025-09-08 23:05:37.532032,4,10.0.7.251,172.16.3.245,UDP,25,110,94480,207
2025-09-08 15:31:12.532032,2025-09-08 15:31:20.532032,8,10.0.6.229,172.16.8.68,TCP,80,80,710282,563
2025-09-09 02:28:26.532032,2025-09-09 02:29:23.532032,57,10.0.5.216,172.16.7.9,TCP,53,3389,124174,86
2025-09-09 06:35:18.532032,2025-09-09 06:35:42.532032,24,10.0.4.179,172.16.9.27,UDP,25,443,259711,254
2025-09-09 00:45:33.532032,2025-09-09 00:46:16.532032,43,10.0.9.199,172.16.7.239,ICMP,53,80,876461,2381
2025-09-08 23:36:42.532032,2025-09-08 23:40:53.532032,251,10.0.4.157,172.16.0.109,UDP,3389,22,979882,1710
2025-09-08 22:27:46.532032,2025-09-08 22:28:44.532032,58,10.0.10.249,172.16.10.32,TCP,443,443,909451,742
2025-09-08 14:15:49.532032,2025-09-08 14:16:47.532032,58,10.0.8.245,172.16.0.28,TCP,3389,22,212162,439
2025-09-08 11:26:18.532032,2025-09-08 11:29:53.532032,215,10.0.6.207,172.16.8.239,UDP,110,80,395061,397
2025-09-09 08:33:29.532032,2025-09-09 08:36:18.532032,169,10.0.5.173,172.16.9.203,TCP,443,22,938221,1169
2025-09-08 11:24:32.532032,2025-09-08 11:28:53.532032,261,10.0.1.162,172.16.3.45,ICMP,53,110,91721,69
2025-09-08 17:50:46.532032,2025-09-08 17:55:36.532032,290,10.0.5.236,172.16.2.30,TCP,80,110,5787,4
2025-09-08 17:05:42.532032,2025-09-08 17:09:32.532032,230,10.0.10.16,172.16.5.91,ICMP,110,3389,614096,745
2025-09-08 13:10:54.532032,2025-09-08 13:11:01.532032,7,10.0.9.139,172.16.5.61,UDP,53,3389,436510,1705
2025-09-08 12:06:54.532032,2025-09-08 12:09:28.532032,154,10.0.5.200,172.16.7.25,TCP,25,22,535538,401
2025-09-08 21:22:19.532032,2025-09-08 21:23:14.532032,55,10.0.7.208,172.16.8.136,UDP,3389,22,127049,113
2025-09-09 01:47:44.532032,2025-09-09 01:48:22.532032,38,10.0.8.27,172.16.6.9,ICMP,3389,110,645069,812
2025-09-08 15:49:16.532032,2025-09-08 15:51:44.532032,148,10.0.3.224,172.16.2.35,UDP,110,3389,735683,2427
2025-09-08 19:27:19.532032,2025-09-08 19:28:12.532032,53,10.0.8.214,172.16.2.92,UDP,22,3389,896685,739
2025-09-09 06:13:47.532032,2025-09-09 06:15:20.532032,93,10.0.9.234,172.16.7.123,UDP,110,25,831032,663
2025-09-09 01:44:40.532032,2025-09-09 01:49:18.532032,278,10.0.3.228,172.16.4.154,UDP,25,80,324119,810
2025-09-08 23:59:16.532032,2025-09-09 00:01:27.532032,131,10.0.2.34,172.16.9.201,TCP,80,80,966120,710
2025-09-08 21:23:11.532032,2025-09-08 21:27:31.532032,260,10.0.4.204,172.16.1.218,TCP,25,80,505515,1798
2025-09-08 21:46:46.532032,2025-09-08 21:49:36.532032,170,10.0.8.112,172.16.6.248,TCP,110,25,974896,1257
2025-09-08 13:46:00.532032,2025-09-08 13:50:03.532032,243,10.0.6.47,172.16.6.17,UDP,80,443,818406,1069
2025-09-08 15:49:46.532032,2025-09-08 15:52:54.532032,188,10.0.9.29,172.16.0.44,UDP,53,80,251655,2926
2025-09-09 01:16:48.532032,2025-09-09 01:20:32.532032,224,10.0.1.183,172.16.7.169,TCP,22,53,928797,926
2025-09-08 11:57:49.532032,2025-09-08 11:57:56.532032,7,10.0.10.228,172.16.1.206,TCP,53,80,452573,308
2025-09-08 17:45:46.532032,2025-09-08 17:47:26.532032,100,10.0.8.223,172.16.7.81,UDP,53,3389,640477,12084
2025-09-08 11:04:31.532032,2025-09-08 11:05:46.532032,75,10.0.2.162,172.16.0.174,ICMP,3389,25,73184,220
2025-09-08 19:26:07.532032,2025-09-08 19:27:01.532032,54,10.0.10.199,172.16.7.98,ICMP,53,22,235285,380
2025-09-09 00:28:12.532032,2025-09-09 00:29:49.532032,97,10.0.4.205,172.16.8.21,TCP,3389,110,526764,935
2025-09-08 09:56:48.532032,2025-09-08 09:57:19.532032,31,10.0.4.70,172.16.8.156,ICMP,22,443,637268,784
2025-09-08 17:09:10.532032,2025-09-08 17:10:17.532032,67,10.0.10.235,172.16.9.245,UDP,3389,443,994200,5648
2025-09-08 09:40:58.532032,2025-09-08 09:43:11.532032,133,10.0.0.201,172.16.7.163,UDP,25,110,506150,398
2025-09-08 20:43:53.532032,2025-09-08 20:48:03.532032,250,10.0.6.151,172.16.10.83,ICMP,3389,22,776809,575
2025-09-09 03:31:45.532032,2025-09-09 03:35:38.532032,233,10.0.10.85,172.16.3.235,TCP,110,53,999439,687
2025-09-08 09:44:04.532032,2025-09-08 09:48:14.532032,250,10.0.0.123,172.16.2.184,ICMP,443,443,394970,333
2025-09-08 23:02:39.532032,2025-09-08 23:03:57.532032,78,10.0.0.53,172.16.1.155,TCP,80,22,416555,6408
2025-09-09 00:16:15.532032,2025-09-09 00:19:18.532032,183,10.0.7.78,172.16.3.199,TCP,443,80,819891,740
2025-09-08 16:20:40.532032,2025-09-08 16:22:57.532032,137,10.0.8.50,172.16.6.58,ICMP,3389,53,422106,389
2025-09-09 03:59:35.532032,2025-09-09 04:03:30.532032,235,10.0.1.84,172.16.10.94,UDP,3389,3389,214072,477
2025-09-09 07:18:26.532032,2025-09-09 07:22:16.532032,230,10.0.10.113,172.16.3.41,TCP,53,110,440112,1583
2025-09-08 15:16:03.532032,2025-09-08 15:16:11.532032,8,10.0.4.47,172.16.6.81,UDP,3389,80,33676,94
2025-09-08 18:56:06.532032,2025-09-08 19:00:58.532032,292,10.0.10.220,172.16.0.17,ICMP,80,443,921261,2456
2025-09-08 14:12:23.532032,2025-09-08 14:13:15.532032,52,10.0.9.145,172.16.3.226,ICMP,443,110,487429,1328
2025-09-08 20:46:43.532032,2025-09-08 20:48:32.532032,109,10.0.0.58,172.16.1.176,UDP,443,3389,397921,306
2025-09-08 17:31:22.532032,2025-09-08 17:32:22.532032,60,10.0.2.201,172.16.8.16,UDP,110,53,900834,1706
2025-09-09 07:00:34.532032,2025-09-09 07:03:18.532032,164,10.0.5.231,172.16.1.162,ICMP,22,22,724600,10814
2025-09-09 00:31:33.532032,2025-09-09 00:35:32.532032,239,10.0.3.59,172.16.0.229,TCP,25,53,917384,9266
2025-09-08 08:59:58.532032,2025-09-08 09:02:19.532032,141,10.0.3.60,172.16.5.215,ICMP,22,22,246254,2414
2025-09-09 08:17:46.532032,2025-09-09 08:22:35.532032,289,10.0.4.156,172.16.6.131,TCP,22,110,116933,145
2025-09-08 21:31:02.532032,2025-09-08 21:34:19.532032,197,10.0.4.101,172.16.10.116,UDP,80,443,519022,410
2025-09-08 11:30:29.532032,2025-09-08 11:32:26.532032,117,10.0.0.14,172.16.1.61,UDP,443,22,486346,537
2025-09-08 14:44:59.532032,2025-09-08 14:47:36.532032,157,10.0.3.148,172.16.8.29,TCP,80,3389,736940,647
2025-09-08 17:23:38.532032,2025-09-08 17:28:35.532032,297,10.0.2.99,172.16.4.171,TCP,443,110,641030,4893
2025-09-09 01:15:19.532032,2025-09-09 01:17:17.532032,118,10.0.8.38,172.16.10.240,ICMP,110,25,445635,1237
2025-09-08 21:18:44.532032,2025-09-08 21:19:07.532032,23,10.0.0.191,172.16.0.221,UDP,25,25,563338,468
2025-09-08 19:02:47.532032,2025-09-08 19:07:17.532032,270,10.0.0.62,172.16.3.220,TCP,22,53,37685,28
2025-09-09 02:58:00.532032,2025-09-09 03:02:49.532032,289,10.0.3.207,172.16.10.201,ICMP,3389,110,747955,876
2025-09-09 08:15:18.532032,2025-09-09 08:16:32.532032,74,10.0.6.210,172.16.8.12,UDP,443,443,487937,615
2025-09-09 07:08:55.532032,2025-09-09 07:13:33.532032,278,10.0.6.157,172.16.6.181,ICMP,80,443,632763,2095
2025-09-08 14:29:40.532032,2025-09-08 14:34:11.532032,271,10.0.9.32,172.16.9.136,ICMP,53,25,721468,681
2025-09-08 12:27:58.532032,2025-09-08 12:28:21.532032,23,10.0.7.185,172.16.5.60,TCP,443,110,945363,744
2025-09-08 09:38:12.532032,2025-09-08 09:42:57.532032,285,10.0.6.205,172.16.7.26,TCP,110,53,79909,94
2025-09-08 18:32:36.532032,2025-09-08 18:34:12.532032,96,10.0.6.78,172.16.7.181,ICMP,443,110,273259,185
2025-09-08 18:25:26.532032,2025-09-08 18:29:10.532032,224,10.0.9.96,172.16.1.85,ICMP,80,25,715058,2399
2025-09-08 18:58:50.532032,2025-09-08 18:59:59.532032,69,10.0.6.174,172.16.9.181,ICMP,3389,22,644105,1000
2025-09-08 12:24:14.532032,2025-09-08 12:28:56.532032,282,10.0.6.22,172.16.9.122,TCP,443,53,180854,196
2025-09-09 07:38:15.532032,2025-09-09 07:40:20.532032,125,10.0.6.100,172.16.2.92,ICMP,3389,22,681616,1570
2025-09-08 22:33:40.532032,2025-09-08 22:38:12.532032,272,10.0.10.198,172.16.8.81,ICMP,22,110,629178,606
2025-09-09 03:13:24.532032,2025-09-09 03:15:00.532032,96,10.0.6.117,172.16.3.33,UDP,25,25,66052,50
2025-09-09 03:41:54.532032,2025-09-09 03:42:13.532032,19,10.0.6.96,172.16.3.108,TCP,3389,80,7198,11
2025-09-09 04:57:10.532032,2025-09-09 04:59:45.532032,155,10.0.4.162,172.16.8.232,ICMP,110,22,339161,255
2025-09-09 06:49:38.532032,2025-09-09 06:52:39.532032,181,10.0.10.114,172.16.10.101,UDP,53,3389,930911,634
2025-09-08 09:48:05.532032,2025-09-08 09:48:16.532032,11,10.0.4.22,172.16.6.177,ICMP,25,3389,579856,1939
2025-09-09 05:49:17.532032,2025-09-09 05:53:28.532032,251,10.0.9.124,172.16.9.117,ICMP,443,110,796929,2638
2025-09-08 11:57:37.532032,2025-09-08 11:58:01.532032,24,10.0.9.29,172.16.5.172,UDP,80,443,85864,64
2025-09-09 04:06:12.532032,2025-09-09 04:08:31.532032,139,10.0.3.217,172.16.7.114,ICMP,80,80,963434,1907
2025-09-08 10:44:24.532032,2025-09-08 10:45:36.532032,72,10.0.8.92,172.16.4.15,UDP,80,443,229155,179
2025-09-09 05:10:10.532032,2025-09-09 05:13:40.532032,210,10.0.0.67,172.16.5.91,ICMP,80,443,212755,193
2025-09-08 22:18:28.532032,2025-09-08 22:19:39.532032,71,10.0.6.141,172.16.6.225,UDP,3389,443,404957,821
2025-09-08 22:37:49.532032,2025-09-08 22:41:39.532032,230,10.0.6.125,172.16.7.131,ICMP,110,53,930757,16329
2025-09-08 10:07:49.532032,2025-09-08 10:08:41.532032,52,10.0.7.32,172.16.10.202,TCP,110,53,304677,215
2025-09-08 23:11:48.532032,2025-09-08 23:14:40.532032,172,10.0.5.16,172.16.3.249,TCP,22,3389,693588,796
2025-09-08 14:43:06.532032,2025-09-08 14:46:47.532032,221,10.0.10.116,172.16.0.101,UDP,443,53,858832,760
2025-09-08 11:09:07.532032,2025-09-08 11:10:56.532032,109,10.0.0.127,172.16.1.153,TCP,80,3389,650693,2092
2025-09-08 12:25:21.532032,2025-09-08 12:29:56.532032,275,10.0.5.42,172.16.5.118,TCP,3389,3389,29831,22
2025-09-08 21:32:02.532032,2025-09-08 21:35:29.532032,207,10.0.0.175,172.16.1.59,ICMP,25,80,923900,1480
2025-09-09 01:09:58.532032,2025-09-09 01:11:45.532032,107,10.0.4.214,172.16.0.108,ICMP,443,80,985124,2169
2025-09-09 04:50:58.532032,2025-09-09 04:55:32.532032,274,10.0.7.147,172.16.3.44,UDP,3389,80,757,1
2025-09-09 05:01:01.532032,2025-09-09 05:01:49.532032,48,10.0.6.4,172.16.4.64,TCP,443,443,214774,196
2025-09-08 08:55:57.532032,2025-09-08 08:58:32.532032,155,10.0.7.237,172.16.5.156,UDP,110,443,761977,632
2025-09-09 07:05:12.532032,2025-09-09 07:05:33.532032,21,10.0.10.248,172.16.6.208,UDP,110,53,218404,375
2025-09-09 06:11:24.532032,2025-09-09 06:14:25.532032,181,10.0.6.154,172.16.0.67,UDP,3389,3389,353239,2053
2025-09-09 06:21:19.532032,2025-09-09 06:22:49.532032,90,10.0.3.233,172.16.4.105,TCP,443,110,180807,505
2025-09-08 15:43:41.532032,2025-09-08 15:45:27.532032,106,10.0.7.237,172.16.4.93,TCP,25,443,914312,2987
2025-09-08 22:06:49.532032,2025-09-08 22:09:32.532032,163,10.0.9.3,172.16.7.250,UDP,53,53,663975,881
2025-09-08 19:05:28.532032,2025-09-08 19:07:26.532032,118,10.0.9.57,172.16.1.133,UDP,80,25,123633,266
2025-09-09 05:05:48.532032,2025-09-09 05:07:58.532032,130,10.0.1.65,172.16.9.236,TCP,3389,80,227434,891
2025-09-09 01:17:37.532032,2025-09-09 01:21:54.532032,257,10.0.3.101,172.16.1.39,ICMP,25,110,896729,4461
2025-09-09 06:13:28.532032,2025-09-09 06:14:50.532032,82,10.0.9.186,172.16.5.185,TCP,80,3389,538894,1678
2025-09-08 15:11:06.532032,2025-09-08 15:12:04.532032,58,10.0.8.48,172.16.9.251,UDP,110,3389,412961,905
2025-09-09 00:18:00.532032,2025-09-09 00:19:26.532032,86,10.0.1.139,172.16.7.228,UDP,3389,53,28388,27
2025-09-08 11:32:07.532032,2025-09-08 11:36:36.532032,269,10.0.1.177,172.16.8.13,TCP,22,3389,214657,163
2025-09-09 08:27:14.532032,2025-09-09 08:29:13.532032,119,10.0.1.79,172.16.10.68,TCP,25,443,133132,91
2025-09-08 20:49:58.532032,2025-09-08 20:54:48.532032,290,10.0.8.81,172.16.6.202,ICMP,22,80,94540,675
2025-09-09 06:38:32.532032,2025-09-09 06:40:06.532032,94,10.0.1.202,172.16.6.100,TCP,3389,22,997013,719
2025-09-08 18:55:33.532032,2025-09-08 18:58:35.532032,182,10.0.9.177,172.16.7.159,ICMP,110,80,78981,200
2025-09-09 00:11:52.532032,2025-09-09 00:15:32.532032,220,10.0.3.41,172.16.1.78,TCP,3389,80,667333,767
2025-09-09 05:21:07.532032,2025-09-09 05:25:34.532032,267,10.0.10.32,172.16.5.32,TCP,443,80,338673,228
2025-09-08 22:02:10.532032,2025-09-08 22:02:12.532032,2,10.0.7.109,172.16.1.131,UDP,53,3389,324338,1965
2025-09-08 16:09:06.532032,2025-09-08 16:09:57.532032,51,10.0.2.91,172.16.7.250,TCP,22,110,490968,342
2025-09-08 19:34:46.532032,2025-09-08 19:35:56.532032,70,10.0.7.212,172.16.9.140,UDP,53,443,470493,1611
2025-09-08 15:35:38.532032,2025-09-08 15:40:32.532032,294,10.0.7.78,172.16.2.64,UDP,22,110,428851,508
2025-09-08 13:33:46.532032,2025-09-08 13:35:43.532032,117,10.0.9.231,172.16.10.70,ICMP,3389,53,557467,1639
2025-09-08 14:37:56.532032,2025-09-08 14:40:43.532032,167,10.0.9.226,172.16.3.32,TCP,80,22,669340,823
2025-09-08 13:57:17.532032,2025-09-08 13:59:31.532032,134,10.0.1.187,172.16.6.168,ICMP,25,443,79996,71
2025-09-08 08:44:52.532032,2025-09-08 08:47:47.532032,175,10.0.7.170,172.16.10.58,UDP,22,25,390269,295
2025-09-08 18:11:02.532032,2025-09-08 18:12:28.532032,86,10.0.8.245,172.16.5.83,ICMP,80,53,328253,4496
2025-09-08 23:49:54.532032,2025-09-08 23:52:43.532032,169,10.0.4.229,172.16.8.150,TCP,22,25,26254,386
2025-09-08 18:11:27.532032,2025-09-08 18:14:42.532032,195,10.0.8.12,172.16.6.206,UDP,53,3389,881661,693
2025-09-08 15:36:08.532032,2025-09-08 15:39:06.532032,178,10.0.4.16,172.16.2.59,UDP,110,3389,651869,6267
2025-09-09 06:55:03.532032,2025-09-09 06:56:15.532032,72,10.0.3.130,172.16.8.138,TCP,25,22,667765,1918
2025-09-08 10:25:54.532032,2025-09-08 10:28:12.532032,138,10.0.9.175,172.16.2.60,ICMP,110,443,619263,2243
2025-09-08 09:27:13.532032,2025-09-08 09:30:46.532032,213,10.0.9.123,172.16.10.6,TCP,110,22,682660,2174
2025-09-08 13:14:20.532032,2025-09-08 13:15:59.532032,99,10.0.8.29,172.16.5.11,UDP,22,80,740670,2404
2025-09-08 16:38:55.532032,2025-09-08 16:42:38.532032,223,10.0.5.192,172.16.8.228,ICMP,3389,25,691363,484
2025-09-08 15:32:48.532032,2025-09-08 15:37:41.532032,293,10.0.6.185,172.16.10.166,TCP,443,80,154306,138
2025-09-08 11:07:51.532032,2025-09-08 11:09:56.532032,125,10.0.3.63,172.16.3.71,ICMP,53,53,523353,1181
2025-09-08 09:50:10.532032,2025-09-08 09:53:23.532032,193,10.0.6.29,172.16.0.26,TCP,443,80,768175,1273
2025-09-09 02:15:49.532032,2025-09-09 02:20:13.532032,264,10.0.8.222,172.16.4.218,UDP,3389,110,541232,402
2025-09-08 19:11:38.532032,2025-09-08 19:13:58.532032,140,10.0.5.49,172.16.10.37,TCP,80,80,78062,60
2025-09-09 04:26:07.532032,2025-09-09 04:29:23.532032,196,10.0.0.103,172.16.6.16,TCP,80,443,689776,770
2025-09-08 15:53:45.532032,2025-09-08 15:55:52.532032,127,10.0.2.231,172.16.0.114,TCP,22,80,615281,467
2025-09-08 18:31:58.532032,2025-09-08 18:36:02.532032,244,10.0.4.80,172.16.2.79,TCP,110,25,849615,743
2025-09-09 06:04:02.532032,2025-09-09 06:05:47.532032,105,10.0.0.194,172.16.7.147,ICMP,80,25,844788,598
2025-09-08 20:12:25.532032,2025-09-08 20:17:06.532032,281,10.0.10.155,172.16.10.139,TCP,110,25,275008,281
2025-09-09 08:32:18.532032,2025-09-09 08:34:12.532032,114,10.0.5.220,172.16.6.43,TCP,22,443,78637,73
2025-09-08 12:11:25.532032,2025-09-08 12:12:23.532032,58,10.0.2.29,172.16.10.155,UDP,53,443,431059,295
2025-09-08 19:12:05.532032,2025-09-08 19:12:08.532032,3,10.0.9.21,172.16.4.206,TCP,443,80,237241,319
2025-09-08 20:36:58.532032,2025-09-08 20:41:57.532032,299,10.0.7.76,172.16.5.183,UDP,53,22,197368,161
2025-09-08 18:03:57.532032,2025-09-08 18:06:44.532032,167,10.0.5.48,172.16.6.89,UDP,25,443,230579,426
2025-09-09 05:42:44.532032,2025-09-09 05:46:24.532032,220,10.0.5.190,172.16.4.60,UDP,3389,3389,156262,342
2025-09-08 09:53:46.532032,2025-09-08 09:53:49.532032,3,10.0.9.109,172.16.0.138,TCP,443,25,435902,317
2025-09-08 09:01:23.532032,2025-09-08 09:04:09.532032,166,10.0.9.158,172.16.4.222,TCP,53,3389,880533,12062
2025-09-08 14:32:27.532032,2025-09-08 14:35:15.532032,168,10.0.10.74,172.16.4.95,ICMP,22,80,135395,107
2025-09-09 07:31:47.532032,2025-09-09 07:34:50.532032,183,10.0.6.158,172.16.5.98,UDP,53,3389,876682,591
2025-09-09 05:23:57.532032,2025-09-09 05:25:33.532032,96,10.0.6.225,172.16.4.45,ICMP,80,25,304931,368
2025-09-08 15:48:40.532032,2025-09-08 15:50:30.532032,110,10.0.7.104,172.16.0.173,ICMP,3389,110,597049,529
2025-09-08 21:42:32.532032,2025-09-08 21:44:21.532032,109,10.0.4.49,172.16.0.163,TCP,25,443,567289,806
2025-09-08 18:25:08.532032,2025-09-08 18:27:32.532032,144,10.0.7.253,172.16.7.38,UDP,110,3389,906985,1110
2025-09-09 01:44:26.532032,2025-09-09 01:48:07.532032,221,10.0.2.144,172.16.9.47,ICMP,22,110,998036,2070
2025-09-09 02:48:28.532032,2025-09-09 02:51:37.532032,189,10.0.2.217,172.16.2.155,TCP,3389,443,40836,28
2025-09-08 19:29:31.532032,2025-09-08 19:32:34.532032,183,10.0.9.230,172.16.1.136,UDP,110,110,566341,551
2025-09-08 23:16:40.532032,2025-09-08 23:18:02.532032,82,10.0.2.74,172.16.4.189,ICMP,80,443,834534,9483
2025-09-08 08:37:37.532032,2025-09-08 08:41:00.532032,203,10.0.6.92,172.16.6.126,UDP,53,80,271342,259
2025-09-08 14:48:54.532032,2025-09-08 14:51:30.532032,156,10.0.3.214,172.16.3.66,UDP,25,22,841451,627
2025-09-08 13:07:40.532032,2025-09-08 13:11:29.532032,229,10.0.6.178,172.16.8.133,ICMP,3389,25,587511,796
2025-09-08 19:45:51.532032,2025-09-08 19:46:53.532032,62,10.0.5.191,172.16.2.211,ICMP,80,443,690498,1594
2025-09-08 09:37:03.532032,2025-09-08 09:39:09.532032,126,10.0.9.188,172.16.5.148,TCP,80,110,138032,162
2025-09-09 02:08:01.532032,2025-09-09 02:09:05.532032,64,10.0.2.239,172.16.7.19,TCP,80,22,860694,1424
2025-09-08 14:34:11.532032,2025-09-08 14:35:14.532032,63,10.0.3.138,172.16.2.57,ICMP,25,80,779098,798
2025-09-08 18:28:28.532032,2025-09-08 18:32:52.532032,264,10.0.0.39,172.16.1.200,UDP,22,22,591050,916
2025-09-08 21:47:59.532032,2025-09-08 21:51:39.532032,220,10.0.2.24,172.16.0.193,TCP,25,22,781928,552
2025-09-08 10:01:16.532032,2025-09-08 10:03:46.532032,150,10.0.9.245,172.16.7.81,UDP,25,110,794042,2243
2025-09-08 19:53:54.532032,2025-09-08 19:54:06.532032,12,10.0.4.142,172.16.7.209,ICMP,25,25,101353,113
2025-09-08 21:17:05.532032,2025-09-08 21:17:09.532032,4,10.0.2.167,172.16.5.14,ICMP,53,22,933546,1670
2025-09-08 20:50:40.532032,2025-09-08 20:51:54.532032,74,10.0.10.98,172.16.8.115,TCP,3389,22,266323,222
2025-09-08 22:57:47.532032,2025-09-08 23:02:39.532032,292,10.0.8.52,172.16.0.14,TCP,443,3389,240631,2270
2025-09-09 04:46:17.532032,2025-09-09 04:49:20.532032,183,10.0.1.93,172.16.10.230,TCP,110,443,888316,1040
2025-09-08 20:28:44.532032,2025-09-08 20:32:16.532032,212,10.0.3.236,172.16.4.222,UDP,110,53,114194,379
2025-09-09 07:10:49.532032,2025-09-09 07:11:08.532032,19,10.0.0.193,172.16.4.18,UDP,25,110,689171,1577
2025-09-08 23:05:23.532032,2025-09-08 23:09:50.532032,267,10.0.6.221,172.16.10.69,ICMP,80,110,127262,129
2025-09-08 14:13:41.532032,2025-09-08 14:18:19.532032,278,10.0.2.203,172.16.6.74,ICMP,110,3389,921556,1508
2025-09-09 08:35:52.532032,2025-09-09 08:37:08.532032,76,10.0.4.84,172.16.5.196,ICMP,53,22,350146,283
2025-09-08 16:34:50.532032,2025-09-08 16:39:30.532032,280,10.0.6.170,172.16.3.90,UDP,443,80,781775,764
2025-09-09 06:18:19.532032,2025-09-09 06:22:43.532032,264,10.0.0.240,172.16.7.202,UDP,3389,53,593707,503
2025-09-08 16:40:42.532032,2025-09-08 16:44:11.532032,209,10.0.5.23,172.16.9.182,TCP,110,22,458413,1654
2025-09-09 05:21:06.532032,2025-09-09 05:22:58.532032,112,10.0.2.56,172.16.8.152,ICMP,80,80,186035,198
2025-09-09 06:24:04.532032,2025-09-09 06:25:18.532032,74,10.0.0.190,172.16.6.172,ICMP,3389,25,31989,69
2025-09-09 08:18:20.532032,2025-09-09 08:22:11.532032,231,10.0.3.34,172.16.7.210,TCP,3389,25,902224,2901
2025-09-09 04:29:46.532032,2025-09-09 04:31:22.532032,96,10.0.1.77,172.16.3.45,TCP,22,3389,699002,810
2025-09-08 08:41:53.532032,2025-09-08 08:44:24.532032,151,10.0.10.173,172.16.6.207,UDP,80,80,732183,3833
2025-09-08 23:26:01.532032,2025-09-08 23:27:10.532032,69,10.0.9.136,172.16.9.85,UDP,443,3389,106776,324
2025-09-08 12:05:46.532032,2025-09-08 12:06:35.532032,49,10.0.10.199,172.16.5.87,ICMP,443,22,812433,1186
2025-09-09 00:36:17.532032,2025-09-09 00:37:46.532032,89,10.0.6.92,172.16.8.77,TCP,22,22,866124,1141
2025-09-09 02:40:56.532032,2025-09-09 02:43:18.532032,142,10.0.4.99,172.16.9.189,UDP,80,80,718864,669
2025-09-09 01:35:53.532032,2025-09-09 01:39:24.532032,211,10.0.8.28,172.16.7.62,ICMP,443,80,856165,820
2025-09-08 09:12:10.532032,2025-09-08 09:17:01.532032,291,10.0.1.151,172.16.10.32,ICMP,53,80,566363,399
2025-09-08 21:13:35.532032,2025-09-08 21:16:02.532032,147,10.0.4.164,172.16.10.254,ICMP,443,53,287071,248
2025-09-08 17:15:48.532032,2025-09-08 17:19:16.532032,208,10.0.4.141,172.16.10.127,TCP,22,22,382008,514
2025-09-08 13:42:40.532032,2025-09-08 13:44:52.532032,132,10.0.2.54,172.16.4.247,UDP,443,53,557634,1429
2025-09-08 11:24:23.532032,2025-09-08 11:28:07.532032,224,10.0.10.222,172.16.7.200,TCP,80,22,881079,4215
2025-09-08 16:39:28.532032,2025-09-08 16:42:21.532032,173,10.0.0.144,172.16.10.250,UDP,53,443,139521,112
2025-09-09 05:44:59.532032,2025-09-09 05:47:20.532032,141,10.0.7.67,172.16.5.109,TCP,110,80,478641,502
2025-09-09 03:44:43.532032,2025-09-09 03:48:09.532032,206,10.0.4.214,172.16.1.180,UDP,53,25,976018,966
2025-09-08 16:13:53.532032,2025-09-08 16:16:35.532032,162,10.0.4.106,172.16.5.131,TCP,80,443,181715,131
2025-09-09 00:34:24.532032,2025-09-09 00:37:57.532032,213,10.0.2.63,172.16.4.6,UDP,80,53,320303,2193
2025-09-09 01:59:39.532032,2025-09-09 02:01:14.532032,95,10.0.8.187,172.16.2.151,TCP,22,53,906079,6206
2025-09-09 01:17:07.532032,2025-09-09 01:17:59.532032,52,10.0.10.222,172.16.6.249,TCP,443,25,223354,190
2025-09-08 18:42:40.532032,2025-09-08 18:43:00.532032,20,10.0.6.61,172.16.8.196,UDP,110,22,263757,976
2025-09-09 05:52:23.532032,2025-09-09 05:57:00.532032,277,10.0.6.186,172.16.6.254,UDP,80,25,808442,1483
2025-09-08 15:54:11.532032,2025-09-08 15:55:58.532032,107,10.0.0.220,172.16.3.145,UDP,80,80,740441,1007
2025-09-09 07:24:45.532032,2025-09-09 07:25:23.532032,38,10.0.10.198,172.16.5.174,TCP,443,53,482802,540
2025-09-08 13:29:25.532032,2025-09-08 13:30:49.532032,84,10.0.1.67,172.16.10.239,ICMP,110,443,509865,340
2025-09-09 04:18:05.532032,2025-09-09 04:21:27.532032,202,10.0.4.151,172.16.4.81,ICMP,3389,3389,818131,3233
2025-09-08 17:41:09.532032,2025-09-08 17:41:31.532032,22,10.0.3.93,172.16.0.72,TCP,80,110,652368,2619
2025-09-09 05:31:26.532032,2025-09-09 05:33:48.532032,142,10.0.7.151,172.16.8.18,UDP,22,3389,542940,452
2025-09-09 07:33:55.532032,2025-09-09 07:38:41.532032,286,10.0.8.42,172.16.6.83,ICMP,443,80,863740,620
2025-09-09 05:44:57.532032,2025-09-09 05:49:17.532032,260,10.0.2.154,172.16.4.104,UDP,443,443,169412,156
2025-09-08 18:14:32.532032,2025-09-08 18:18:42.532032,250,10.0.6.148,172.16.6.181,TCP,110,80,932133,685
2025-09-09 05:41:13.532032,2025-09-09 05:43:56.532032,163,10.0.8.211,172.16.4.101,TCP,22,22,725256,576
2025-09-08 20:26:20.532032,2025-09-08 20:28:11.532032,111,10.0.5.48,172.16.2.118,TCP,53,443,868403,685
2025-09-09 00:32:16.532032,2025-09-09 00:34:24.532032,128,10.0.6.86,172.16.6.138,UDP,443,3389,140318,835
